 	dT	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)
98	97.000	98.000	8.905	15.145	9.230	13.585	4.831	1.593	1.360	6.570	0.021	-0.077	-0.064	98.000	13.910	16.055	16.640	11.440	4.967	5.362	5.239	26.026	-0.397	-0.267	0.089	98.000	17.225	16.575	26.585	14.820	7.386	9.523	9.225	68.141	0.048	NaN	NaN	98.000	20.995	18.850	30.550	17.615	10.499	9.634	9.623	101.037	0.060	NaN	-0.064	98.000	20.930	21.255	24.765	21.840	10.516	3.879	3.879	40.797	0.074	0.074	NaN	98.000	7.280	21.190	6.240	22.100	3.577	1.382	1.325	4.740	0.080	NaN	-0.049	98.000	10.400	23.205	9.620	24.570	3.512	1.572	1.393	4.893	-0.015	NaN	NaN	98.000	20.150	23.400	26.260	25.805	10.309	6.566	6.566	67.689	0.495	0.290	-0.205	98.000	13.585	25.545	15.210	28.210	6.600	3.121	3.114	20.555	0.145	NaN	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
99	98.000	99.000	8.840	15.015	9.295	13.585	4.998	1.501	1.179	5.894	-0.181	0.020	0.104	99.000	13.845	16.055	16.640	11.505	4.880	5.340	5.256	25.646	0.016	-0.055	-0.034	99.000	17.485	16.510	26.585	14.820	7.591	9.256	8.969	68.082	-0.256	NaN	0.267	99.000	21.125	18.850	30.550	17.550	10.564	9.514	9.499	100.344	-0.125	0.009	0.129	99.000	20.995	21.255	24.830	21.840	10.516	3.879	3.879	40.797	NaN	0.064	0.064	99.000	7.475	21.190	6.175	22.100	3.460	1.587	1.566	5.416	0.240	0.053	-0.160	99.000	10.595	23.010	9.620	24.570	3.315	1.840	1.560	5.171	0.167	NaN	-0.269	99.000	20.150	23.400	26.390	25.805	10.248	6.687	6.687	68.534	0.121	0.121	NaN	99.000	13.585	25.610	15.145	28.210	6.628	3.032	3.024	20.043	-0.090	-0.033	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100	99.000	100.000	8.905	15.145	9.295	13.585	4.998	1.608	1.324	6.616	0.145	NaN	-0.110	100.000	13.845	16.120	16.640	11.505	4.886	5.395	5.322	26.001	0.066	NaN	-0.056	100.000	17.550	16.575	26.520	14.885	7.618	9.128	8.834	67.296	-0.136	-0.076	0.052	100.000	21.190	18.915	30.615	17.485	10.569	9.533	9.513	100.547	0.014	0.074	0.055	100.000	20.670	21.190	24.960	21.840	10.103	4.339	4.338	43.830	0.459	0.129	-0.331	100.000	7.605	21.125	6.240	22.100	3.320	1.677	1.638	5.438	0.072	-0.053	-0.144	100.000	10.335	23.270	9.620	24.570	3.460	1.484	1.361	4.711	-0.199	NaN	0.353	100.000	20.280	23.465	26.585	25.870	10.286	6.748	6.748	69.408	0.061	0.205	0.145	100.000	13.585	25.805	15.145	28.210	6.657	2.867	2.846	18.945	-0.178	NaN	0.164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101	100.000	101.000	8.905	15.080	9.230	13.520	4.937	1.593	1.343	6.629	0.019	0.050	0.064	101.000	13.780	16.250	16.640	11.505	4.648	5.540	5.437	25.270	0.115	NaN	-0.145	101.000	17.615	16.575	26.520	14.820	7.623	9.076	8.843	67.410	0.010	0.013	0.064	101.000	21.190	18.850	30.680	17.420	10.564	9.597	9.574	101.138	0.061	0.074	0.010	101.000	20.995	21.255	24.960	21.840	10.452	4.008	4.008	41.891	-0.331	NaN	0.331	101.000	7.865	20.995	6.240	22.100	3.083	1.965	1.939	5.978	0.302	NaN	-0.288	101.000	10.530	23.075	9.620	24.570	3.382	1.750	1.529	5.171	0.167	NaN	-0.268	101.000	20.280	23.465	26.780	25.870	10.332	6.931	6.929	71.597	0.181	0.183	NaN	101.000	13.520	25.610	15.145	28.210	6.570	3.066	3.048	20.027	0.202	NaN	-0.200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102	101.000	102.000	8.905	14.950	9.295	13.585	4.961	1.420	1.127	5.590	-0.216	-0.045	0.125	102.000	13.845	16.250	16.640	11.505	4.552	5.507	5.371	24.450	-0.066	NaN	0.033	102.000	17.745	16.445	26.520	14.885	7.682	8.913	8.652	66.468	-0.191	-0.011	0.151	102.000	21.320	18.850	30.745	17.355	10.619	9.543	9.504	100.927	-0.070	0.074	0.128	102.000	20.995	21.255	24.895	21.840	10.408	3.944	3.943	41.042	-0.065	-0.064	NaN	102.000	7.865	20.930	6.240	22.100	3.169	2.002	1.970	6.245	0.031	NaN	-0.038	102.000	10.400	23.140	9.620	24.570	3.590	1.629	1.495	5.366	-0.034	NaN	0.119	102.000	19.890	23.335	26.650	25.610	9.910	7.133	7.117	70.532	0.188	-0.206	-0.411	102.000	13.390	25.545	15.145	28.145	6.547	3.137	3.089	20.225	0.041	-0.054	-0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
103	102.000	103.000	8.970	14.950	9.295	13.585	4.925	1.403	1.137	5.598	0.010	NaN	0.015	103.000	13.845	16.185	16.640	11.505	4.464	5.451	5.347	23.871	-0.024	NaN	0.056	103.000	17.680	16.510	26.520	14.820	7.451	9.000	8.775	65.386	0.123	0.012	-0.076	103.000	21.515	18.850	30.875	17.290	10.680	9.489	9.438	100.792	-0.067	0.139	0.192	103.000	21.060	21.255	24.830	21.840	10.355	3.815	3.815	39.500	-0.129	-0.064	0.064	103.000	7.865	20.995	6.240	22.165	3.343	2.002	1.977	6.608	0.006	0.038	0.038	103.000	10.335	23.205	9.620	24.570	3.741	1.541	1.451	5.429	-0.044	NaN	0.088	103.000	20.215	23.465	26.780	25.610	10.165	6.907	6.882	69.953	-0.236	0.124	0.349	103.000	13.390	25.415	15.145	28.210	6.435	3.300	3.260	20.981	0.171	0.055	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104	103.000	104.000	9.035	14.885	9.295	13.520	4.985	1.390	1.165	5.809	0.029	0.064	0.076	104.000	13.910	16.250	16.640	11.505	4.416	5.474	5.340	23.584	-0.007	NaN	-0.024	104.000	17.875	16.445	26.650	14.820	7.596	8.924	8.688	65.995	-0.088	0.128	0.204	104.000	21.645	18.850	30.940	17.290	10.745	9.425	9.372	100.703	-0.065	0.064	0.128	104.000	20.995	21.190	24.830	21.840	10.216	3.890	3.890	39.736	0.075	NaN	-0.075	104.000	7.995	20.800	6.240	22.100	3.201	2.184	2.132	6.823	0.155	-0.039	-0.221	104.000	10.270	23.270	9.555	24.635	3.826	1.541	1.467	5.611	0.016	0.088	0.088	104.000	20.735	23.660	26.845	25.545	10.660	6.394	6.361	67.811	-0.521	0.043	0.554	104.000	13.390	25.285	15.210	28.210	6.290	3.445	3.405	21.417	0.144	0.034	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105	104.000	105.000	8.970	14.885	9.230	13.585	4.985	1.326	1.105	5.509	-0.060	-0.076	-0.013	105.000	14.040	16.185	16.640	11.505	4.597	5.354	5.176	23.795	-0.164	NaN	0.120	105.000	17.875	16.380	26.650	14.820	7.682	8.913	8.652	66.468	-0.035	NaN	0.011	105.000	21.515	18.850	30.875	17.225	10.680	9.500	9.442	100.834	0.069	-0.053	-0.128	105.000	20.865	21.125	24.765	21.840	10.141	3.965	3.964	40.201	0.074	-0.064	-0.140	105.000	7.995	20.930	6.240	22.100	3.198	2.109	2.093	6.692	-0.039	NaN	0.072	105.000	10.335	23.205	9.620	24.570	3.741	1.541	1.451	5.429	-0.016	-0.088	-0.088	105.000	20.735	23.660	26.975	25.545	10.720	6.518	6.482	69.493	0.121	0.124	NaN	105.000	13.455	25.220	15.210	28.210	6.283	3.467	3.448	21.666	0.043	NaN	-0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106	105.000	106.000	8.905	15.015	9.230	13.585	4.865	1.466	1.192	5.801	0.087	NaN	-0.141	106.000	14.040	16.185	16.575	11.505	4.642	5.322	5.117	23.753	-0.060	-0.031	NaN	106.000	17.875	16.315	26.585	14.820	7.768	8.837	8.557	66.472	-0.095	-0.064	0.011	106.000	21.450	18.915	30.745	17.355	10.676	9.425	9.367	99.997	-0.075	-0.150	-0.075	106.000	20.605	21.060	24.830	21.840	9.938	4.296	4.295	42.685	0.331	0.064	-0.267	106.000	7.995	20.930	6.175	22.100	3.140	2.164	2.153	6.760	0.060	0.055	NaN	106.000	10.270	23.270	9.620	24.635	3.806	1.512	1.441	5.484	-0.010	0.059	0.087	106.000	20.670	23.595	27.105	25.545	10.695	6.724	6.691	71.563	0.209	0.124	-0.081	106.000	13.390	25.220	15.145	28.210	6.283	3.467	3.448	21.666	NaN	-0.033	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107	106.000	107.000	8.905	14.885	9.295	13.520	5.036	1.420	1.095	5.514	-0.097	0.080	0.125	107.000	14.040	16.055	16.640	11.505	4.648	5.240	5.118	23.787	0.001	0.032	0.113	107.000	17.940	16.315	26.585	14.820	7.709	8.773	8.490	65.449	-0.067	NaN	0.064	107.000	21.710	18.850	30.745	17.290	10.810	9.169	9.112	98.502	-0.254	0.011	0.267	107.000	20.800	21.060	24.765	21.775	10.002	4.029	4.028	40.290	-0.267	-0.076	0.192	107.000	7.995	20.930	6.240	22.100	3.256	2.109	2.091	6.806	-0.063	-0.054	NaN	107.000	10.400	23.205	9.620	24.570	3.741	1.572	1.460	5.463	0.019	-0.056	-0.121	107.000	20.410	23.530	27.300	25.545	10.310	7.179	7.129	73.507	0.438	0.187	-0.268	107.000	13.325	25.025	15.145	28.145	6.026	3.612	3.587	21.615	0.139	-0.056	-0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108	107.000	108.000	9.035	14.885	9.295	13.520	4.961	1.390	1.174	5.826	0.080	NaN	0.024	108.000	14.040	16.120	16.640	11.570	4.644	5.240	5.095	23.660	-0.023	-0.056	-0.056	108.000	17.940	16.250	26.520	14.885	7.795	8.688	8.368	65.226	-0.123	-0.074	0.010	108.000	21.580	18.785	30.745	17.290	10.749	9.286	9.244	99.364	0.132	NaN	-0.118	108.000	20.930	21.125	24.700	21.840	10.205	3.837	3.836	39.145	-0.192	-0.052	0.140	108.000	7.930	20.995	6.240	22.100	3.285	2.019	2.008	6.595	-0.083	NaN	0.090	108.000	10.335	23.205	9.620	24.570	3.741	1.541	1.451	5.429	-0.009	NaN	0.030	108.000	20.150	23.400	27.365	25.545	10.080	7.527	7.483	75.429	0.354	0.062	-0.286	108.000	13.260	25.025	15.210	28.210	6.026	3.735	3.699	22.287	0.111	0.089	-0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109	108.000	109.000	9.035	14.820	9.295	13.520	4.961	1.326	1.114	5.526	-0.060	NaN	0.064	109.000	13.975	16.055	16.640	11.505	4.600	5.273	5.151	23.694	0.056	0.056	0.023	109.000	17.875	16.250	26.585	14.885	7.709	8.816	8.496	65.492	0.128	0.064	-0.064	109.000	21.515	18.915	30.680	17.420	10.673	9.286	9.227	98.476	-0.017	-0.085	-0.085	109.000	21.125	21.190	24.765	21.840	10.419	3.698	3.697	38.524	-0.138	0.064	0.203	109.000	8.125	20.800	6.240	22.100	3.052	2.290	2.267	6.921	0.260	NaN	-0.271	109.000	10.530	23.075	9.620	24.570	3.654	1.750	1.570	5.738	0.119	NaN	-0.212	109.000	19.825	23.270	27.430	25.545	9.755	7.938	7.887	76.941	0.404	0.062	-0.349	109.000	13.260	24.960	15.210	28.145	6.026	3.735	3.699	22.287	-3.553E-15	-0.055	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110	109.000	110.000	9.100	14.755	9.295	13.520	4.937	1.250	1.085	5.357	-0.029	NaN	0.074	110.000	13.845	16.185	16.640	11.570	4.369	5.395	5.278	23.056	0.127	-0.056	-0.179	110.000	17.810	16.250	26.650	14.820	7.623	8.955	8.651	65.944	0.155	0.075	-0.064	110.000	21.580	19.045	30.745	17.355	10.730	9.320	9.212	98.844	-0.015	0.076	0.040	110.000	21.385	21.255	24.765	21.840	10.697	3.430	3.430	36.694	-0.267	NaN	0.267	110.000	7.930	20.995	6.305	22.100	3.346	1.965	1.957	6.549	-0.310	-0.054	0.271	110.000	10.595	23.010	9.620	24.570	3.649	1.840	1.626	5.932	0.055	NaN	-0.090	110.000	19.630	23.140	27.430	25.610	9.551	8.182	8.142	77.757	0.255	0.020	-0.225	110.000	13.195	24.895	15.210	28.210	6.000	3.879	3.838	23.030	0.140	0.056	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111	110.000	111.000	9.035	14.755	9.295	13.455	4.865	1.326	1.098	5.340	0.013	0.064	-0.013	111.000	13.780	16.185	16.640	11.570	4.185	5.429	5.324	22.278	0.046	NaN	-0.034	111.000	17.875	16.185	26.585	14.820	7.596	8.816	8.524	64.748	-0.127	-0.064	0.074	111.000	21.710	19.045	30.680	17.420	10.792	9.116	8.998	97.103	-0.214	-0.076	0.128	111.000	21.450	21.255	24.765	21.840	10.721	3.366	3.366	36.086	-0.064	NaN	0.064	111.000	7.995	20.930	6.240	22.100	3.378	2.109	2.105	7.111	0.148	0.054	-0.090	111.000	10.465	23.075	9.620	24.570	3.862	1.717	1.584	6.118	-0.041	NaN	0.121	111.000	19.435	23.205	27.430	25.545	9.393	8.330	8.236	77.356	0.094	-0.018	-0.169	111.000	13.130	24.635	15.210	28.210	5.830	4.136	4.097	23.884	0.258	NaN	-0.257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112	111.000	112.000	9.035	14.690	9.295	13.520	5.152	1.199	0.891	4.588	-0.207	-0.063	0.063	112.000	13.845	16.120	16.640	11.570	3.809	5.340	5.319	20.259	-0.005	NaN	0.089	112.000	17.940	16.185	26.650	14.820	7.037	8.816	8.465	59.564	-0.059	0.064	0.064	112.000	23.010	18.850	30.745	17.420	11.445	7.866	7.772	88.953	-1.225	0.064	1.314	112.000	21.580	21.320	24.765	21.775	10.237	3.217	3.210	32.858	-0.156	-0.009	0.138	112.000	8.060	20.800	6.240	22.100	3.868	2.237	2.198	8.501	0.093	NaN	-0.128	112.000	10.400	23.140	9.620	24.570	4.134	1.629	1.592	6.583	0.008	NaN	0.088	112.000	19.110	23.010	27.430	25.545	8.459	8.698	8.565	72.455	0.330	NaN	-0.368	112.000	13.000	24.505	15.210	28.210	5.518	4.314	4.151	22.908	0.054	NaN	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113	112.000	113.000	9.035	14.690	9.230	13.520	5.152	1.186	0.923	4.753	0.032	-0.011	NaN	113.000	13.910	16.055	16.640	11.505	3.900	5.306	5.278	20.584	-0.041	0.056	0.089	113.000	17.875	16.250	26.585	14.820	6.950	8.827	8.503	59.099	0.038	-0.064	-0.075	113.000	23.010	18.915	30.745	17.420	11.443	7.878	7.767	88.877	-0.006	NaN	-0.012	113.000	21.580	21.190	24.765	21.840	10.211	3.251	3.251	33.192	0.041	0.013	-0.026	113.000	7.930	20.930	6.240	22.100	4.041	2.055	2.030	8.205	-0.167	NaN	0.181	113.000	10.270	23.400	9.620	24.570	4.420	1.338	1.309	5.788	-0.283	NaN	0.290	113.000	19.110	23.075	27.625	25.415	8.489	8.831	8.638	73.329	0.073	0.154	0.017	113.000	13.065	24.505	15.210	28.210	5.536	4.281	4.147	22.954	-0.005	NaN	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114	113.000	114.000	9.035	14.690	9.295	13.520	5.095	1.199	0.886	4.512	-0.037	0.014	NaN	114.000	13.975	16.055	16.640	11.570	3.888	5.217	5.172	20.111	-0.106	-0.056	0.033	114.000	18.005	16.250	26.650	14.820	7.042	8.762	8.481	59.720	-0.022	0.064	0.128	114.000	23.075	18.850	30.810	17.355	11.508	7.878	7.767	89.380	-1.693E-4	0.076	0.076	114.000	21.645	21.255	24.765	21.840	10.301	3.174	3.173	32.689	-0.077	NaN	0.076	114.000	7.735	20.995	6.240	22.100	4.273	1.859	1.829	7.816	-0.201	NaN	0.195	114.000	10.400	23.205	9.620	24.570	4.259	1.572	1.527	6.502	0.217	NaN	-0.234	114.000	18.850	23.010	27.820	25.350	8.259	9.270	9.012	74.428	0.374	0.172	-0.268	114.000	13.000	24.505	15.145	28.210	5.581	4.281	4.131	23.056	-0.016	-0.033	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115	114.000	115.000	9.035	14.690	9.230	13.520	5.072	1.186	0.905	4.588	0.019	-0.011	NaN	115.000	14.040	16.055	16.640	11.505	3.837	5.240	5.175	19.858	0.002	0.056	0.032	115.000	18.200	16.250	26.715	14.820	7.135	8.634	8.395	59.898	-0.086	0.064	0.192	115.000	23.140	18.850	30.940	17.225	11.507	7.967	7.826	90.056	0.060	0.154	0.064	115.000	21.515	21.255	24.830	21.775	10.124	3.356	3.349	33.901	0.175	0.054	-0.128	115.000	7.605	21.125	6.240	22.100	4.535	1.677	1.660	7.529	-0.169	NaN	0.181	115.000	10.270	23.400	9.620	24.635	4.564	1.396	1.373	6.266	-0.154	0.058	0.233	115.000	18.720	22.945	27.885	25.350	8.087	9.475	9.189	74.314	0.177	0.063	-0.142	115.000	12.870	24.310	15.210	28.145	5.408	4.493	4.268	23.081	0.137	-0.022	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116	115.000	116.000	9.035	14.560	9.230	13.520	5.128	1.058	0.798	4.090	-0.107	NaN	0.128	116.000	14.170	15.925	16.640	11.505	3.970	5.063	4.979	19.765	-0.196	NaN	0.177	116.000	18.200	16.250	26.780	14.755	7.110	8.709	8.496	60.409	0.102	0.075	NaN	116.000	23.205	18.850	31.135	17.095	11.571	8.122	7.949	91.978	0.123	0.218	0.063	116.000	21.450	21.255	24.765	21.840	10.075	3.366	3.361	33.868	0.013	-0.053	-0.064	116.000	7.605	21.125	6.240	22.035	4.565	1.641	1.633	7.453	-0.028	-0.036	NaN	116.000	10.270	23.335	9.620	24.635	4.564	1.453	1.435	6.549	0.062	NaN	-0.058	116.000	18.655	22.880	28.015	25.350	8.031	9.680	9.382	75.340	0.193	0.126	-0.079	116.000	12.740	24.115	15.210	28.210	5.253	4.782	4.523	23.757	0.255	0.056	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117	116.000	117.000	9.100	14.495	9.230	13.520	5.152	0.984	0.785	4.043	-0.013	NaN	0.073	117.000	14.300	15.990	16.640	11.505	4.005	5.059	4.905	19.646	-0.074	NaN	0.003	117.000	18.070	16.315	26.780	14.755	6.965	8.849	8.644	60.206	0.148	NaN	-0.139	117.000	23.140	18.850	31.135	17.030	11.506	8.200	8.015	92.219	0.066	0.014	-0.063	117.000	21.320	21.255	24.765	21.840	9.949	3.494	3.487	34.696	0.126	NaN	-0.128	117.000	7.475	21.190	6.240	22.100	4.711	1.534	1.518	7.149	-0.115	0.039	0.143	117.000	10.335	23.335	9.620	24.570	4.545	1.427	1.388	6.308	-0.047	-0.056	-0.033	117.000	18.590	22.815	28.080	25.415	7.942	9.840	9.566	75.974	0.184	0.080	-0.080	117.000	12.545	24.050	15.210	28.145	5.151	4.886	4.501	23.187	-0.022	-0.054	-0.161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118	117.000	118.000	9.035	14.560	9.230	13.520	5.184	1.058	0.802	4.157	0.017	NaN	-0.076	118.000	14.365	15.925	16.640	11.505	4.146	4.971	4.824	20.001	-0.081	NaN	0.088	118.000	18.070	16.315	26.780	14.755	6.990	8.849	8.628	60.308	-0.017	NaN	NaN	118.000	23.140	18.850	31.200	16.965	11.507	8.277	8.091	93.098	0.076	0.078	NaN	118.000	21.320	21.255	24.700	21.840	9.934	3.430	3.425	34.028	-0.062	-0.064	NaN	118.000	7.540	21.125	6.305	22.100	4.593	1.573	1.543	7.085	0.025	-0.051	-0.091	118.000	10.335	23.205	9.555	24.570	4.358	1.572	1.536	6.692	0.148	0.032	-0.113	118.000	18.525	22.945	28.145	25.350	7.917	9.916	9.557	75.661	-0.009	0.047	-0.032	118.000	12.415	23.855	15.210	28.210	4.873	5.175	4.746	23.128	0.245	0.055	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119	118.000	119.000	9.035	14.495	9.230	13.520	5.265	0.994	0.761	4.005	-0.041	NaN	0.064	119.000	14.300	15.860	16.640	11.570	4.244	4.887	4.790	20.331	-0.035	-0.057	0.026	119.000	17.940	16.380	26.845	14.755	6.930	9.052	8.825	61.161	0.198	0.064	-0.140	119.000	23.075	18.915	31.200	16.965	11.507	8.356	8.157	93.858	0.066	NaN	-0.078	119.000	21.320	21.190	24.765	21.840	9.969	3.506	3.505	34.941	0.079	0.064	-0.012	119.000	7.410	21.125	6.240	22.035	4.622	1.482	1.450	6.701	-0.093	0.011	0.103	119.000	10.270	23.270	9.620	24.570	4.358	1.453	1.435	6.253	-0.101	-0.029	0.087	119.000	18.460	22.815	28.145	25.350	7.823	10.011	9.731	76.122	0.174	NaN	-0.096	119.000	12.285	23.660	15.210	28.210	4.606	5.409	4.949	22.794	0.203	NaN	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
