dT	T (0)	dT (0)	Base Mean (0)	Base Local Background (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Tip Local Background (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Base Local Background (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Tip Local Background (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Base Local Background (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Tip Local Background (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Base Local Background (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Tip Local Background (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Base Local Background (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Tip Local Background (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Base Local Background (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Tip Local Background (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Base Local Background (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Tip Local Background (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Base Local Background (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Tip Local Background (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Base Local Background (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Tip Local Background (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Base Local Background (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Tip Local Background (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Base Local Background (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Tip Local Background (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
52.000	53.000	52.000	280.276	199.719	826.769	185.538	148.143	154.062	125.552	9.239	-0.122	0.067	0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	52.000	222.848	161.871	826.769	191.798	160.034	168.842	154.434	9.850	-0.938	-0.589	0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	52.000	344.375	210.281	829.011	205.859	170.074	199.125	125.287	10.139	0.452	0.145	-0.290	84.000	52.000	337.129	255.356	838.089	238.807	181.885	233.200	152.664	2.222	0.130	0.000	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	303.483	216.494	823.021	186.416	151.864	158.722	124.180	9.315	0.076	-0.000	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	53.000	244.559	155.745	823.021	190.514	159.222	173.857	151.271	9.536	-0.314	-0.010	0.274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	53.000	312.742	208.481	826.260	197.357	151.960	161.250	132.473	10.152	0.013	0.213	0.109	85.000	53.000	326.750	248.792	843.991	231.379	183.833	212.000	154.401	2.268	0.046	0.000	-0.018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	321.483	220.928	822.926	190.675	158.174	170.231	129.966	9.150	-0.165	-0.131	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	54.000	272.455	161.989	822.926	187.579	158.292	164.650	151.567	9.490	-0.046	0.000	0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	54.000	345.676	219.009	830.783	200.385	146.105	155.417	132.890	10.546	0.395	0.018	-0.379	86.000	54.000	332.000	235.797	850.848	237.031	192.357	214.889	157.034	2.211	-0.057	0.000	0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	56.000	55.000	276.871	211.933	816.762	179.319	146.846	163.143	125.441	9.093	-0.057	-0.000	0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	55.000	253.938	163.889	816.762	182.898	157.200	168.118	151.146	9.268	-0.222	-0.041	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	55.000	337.853	218.441	837.504	201.767	151.111	154.200	127.100	10.860	0.314	0.144	-0.144	87.000	55.000	346.310	242.047	857.267	243.117	187.833	223.000	156.428	2.222	0.011	-0.018	0.018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	57.000	56.000	295.846	216.864	816.852	180.590	154.958	171.800	123.580	9.437	0.344	0.065	-0.390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	243.000	163.800	816.852	174.080	166.222	177.143	149.042	9.177	-0.092	-0.091	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	56.000	343.618	221.663	838.400	205.828	157.391	161.905	125.077	11.128	0.268	0.144	-0.090	88.000	56.000	337.538	242.679	856.390	236.691	185.148	202.867	156.748	2.111	-0.111	0.062	0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	58.000	57.000	281.926	210.128	812.783	182.594	167.167	183.333	124.146	9.491	0.054	-0.000	9.352E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	236.774	174.796	812.783	174.104	163.048	169.000	155.607	9.858	0.682	0.498	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	57.000	334.882	211.283	841.018	202.684	156.833	174.067	125.570	11.220	0.092	0.090	0.000	89.000	57.000	380.484	245.709	862.322	253.986	184.107	203.278	152.966	2.341	0.230	0.082	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58.000	59.000	58.000	288.593	201.880	828.292	189.391	161.696	168.348	128.214	9.537	0.046	0.065	-0.001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	58.000	239.286	159.213	828.292	173.172	161.565	172.600	154.711	9.617	-0.241	-0.091	0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	58.000	326.033	211.418	838.089	203.383	155.500	167.923	124.320	11.358	0.138	0.325	0.198	90.000	58.000	345.704	239.849	850.427	245.964	186.074	206.850	156.496	2.165	-0.176	0.023	0.121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.000	60.000	59.000	294.500	206.988	823.245	187.465	153.105	161.438	132.634	9.518	-0.019	-0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	59.000	213.778	164.543	823.245	169.641	167.588	180.056	154.662	9.663	0.046	-0.050	-0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	59.000	321.394	215.094	843.991	203.333	149.750	158.278	126.839	11.607	0.249	0.144	-0.108	91.000	59.000	383.833	240.222	851.415	256.020	182.179	204.867	152.830	2.219	0.054	0.085	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.000	61.000	60.000	272.935	190.855	823.126	175.042	156.167	164.909	131.445	8.987	-0.531	-0.065	0.580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	60.000	199.259	154.074	823.126	169.128	173.190	183.000	168.687	10.372	0.708	0.683	-0.008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	60.000	315.618	219.647	850.848	203.590	152.727	156.000	124.636	11.893	0.287	0.199	-0.054	92.000	60.000	406.387	244.494	855.981	266.847	186.519	207.533	153.600	2.284	0.065	0.060	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.000	62.000	61.000	295.310	199.553	825.581	178.192	154.524	161.667	131.382	9.304	0.317	-0.000	-0.390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	61.000	182.800	146.075	825.581	168.537	172.185	192.889	163.973	10.437	0.065	0.009	-0.041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	61.000	329.000	233.968	857.267	210.748	153.130	158.350	124.275	12.115	0.222	0.054	-0.126	93.000	61.000	399.517	258.375	858.090	265.664	183.000	209.400	149.714	2.330	0.046	0.086	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.000	63.000	62.000	284.548	195.541	826.600	173.546	155.750	163.167	124.277	9.300	-0.003	0.133	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	62.000	182.571	141.402	826.600	169.599	172.280	183.733	171.103	10.031	-0.406	-0.233	0.133	69.000	62.000	293.034	206.600	815.493	180.489	164.375	180.000	130.959	5.678	5.678	0.135	0.859	88.000	62.000	332.735	225.410	856.390	214.082	156.136	169.571	127.013	12.123	0.008	0.000	0.000	94.000	62.000	393.621	247.578	852.472	264.533	190.500	221.923	149.264	2.211	-0.119	0.037	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.000	64.000	63.000	259.000	183.220	815.239	169.856	145.652	157.111	126.932	8.841	-0.460	-0.000	0.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	63.000	180.889	145.242	815.239	168.829	170.625	177.895	168.792	10.077	0.046	0.042	0.000	70.000	63.000	280.593	200.458	820.078	177.587	151.957	158.625	126.192	5.670	-0.008	0.130	0.065	89.000	63.000	361.576	238.207	862.322	217.292	153.261	165.062	125.199	12.242	0.119	0.036	-0.144	95.000	63.000	378.037	254.874	883.587	252.990	180.154	209.214	149.262	2.157	-0.054	0.106	0.081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64.000	65.000	64.000	277.097	189.939	810.597	172.125	156.381	169.750	123.170	8.944	0.103	0.065	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	64.000	179.630	143.281	810.597	168.362	174.722	184.280	166.076	9.701	-0.376	-0.457	0.000	71.000	64.000	276.643	212.402	820.008	176.382	151.080	159.625	129.101	5.819	0.149	0.065	-0.065	90.000	64.000	261.444	177.816	850.427	178.432	151.200	156.850	125.441	9.938	-2.305	0.054	2.181	96.000	64.000	373.037	257.409	849.157	252.890	186.000	213.545	152.871	2.149	-0.008	-0.079	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.000	66.000	65.000	275.968	191.110	816.877	171.505	147.263	153.812	126.336	8.906	-0.038	-0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	65.000	168.593	146.442	816.877	165.385	176.077	185.800	167.807	9.433	-0.268	-0.274	-0.091	72.000	65.000	264.960	197.040	821.986	177.270	152.304	159.579	127.204	5.700	-0.119	0.064	0.131	91.000	65.000	269.630	177.980	851.415	182.019	150.950	154.727	126.784	10.068	0.130	0.054	-0.054	97.000	65.000	366.893	257.207	850.987	238.282	170.542	183.400	147.099	2.306	0.157	0.159	-0.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66.000	67.000	66.000	264.034	192.430	819.398	170.041	153.952	162.250	128.850	8.811	-0.095	-0.195	-0.065	69.000	66.000	284.960	214.158	815.493	177.789	155.083	163.353	127.293	4.411	4.411	0.000	0.000	67.000	66.000	174.963	141.784	819.398	168.412	171.276	183.529	162.408	9.085	-0.349	-0.325	0.041	73.000	66.000	270.160	194.716	827.417	172.626	147.083	150.750	125.558	5.900	0.200	0.130	0.065	92.000	66.000	281.767	183.109	855.981	184.214	147.889	156.250	127.380	10.511	0.444	0.000	-0.308	98.000	66.000	364.962	257.977	853.325	229.390	170.222	182.895	145.168	2.463	0.157	0.081	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.000	68.000	67.000	280.100	196.821	829.120	173.582	161.000	169.000	132.496	8.730	-0.081	-0.198	-0.130	70.000	67.000	284.174	199.089	820.078	174.736	156.440	164.368	126.417	4.476	0.065	0.061	0.061	68.000	67.000	177.960	142.144	829.120	160.753	157.318	160.458	138.218	2.415	-6.670	-6.220	0.047	74.000	67.000	286.357	206.951	827.306	180.670	153.714	166.400	127.124	5.930	0.030	0.065	-0.000	93.000	67.000	284.677	186.906	858.090	182.026	163.000	167.045	124.691	10.557	0.046	0.145	0.090	99.000	67.000	387.393	247.627	845.906	236.117	186.800	237.375	141.553	2.620	0.157	0.081	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68.000	69.000	68.000	270.862	194.896	815.493	169.742	153.500	160.800	126.848	8.914	0.184	0.132	-0.000	71.000	68.000	274.964	214.794	820.008	177.835	153.583	163.308	127.365	4.679	0.203	0.083	-0.122	69.000	68.000	173.667	144.202	815.493	166.410	158.323	175.000	160.925	8.679	6.264	5.876	-0.050	75.000	68.000	289.667	214.188	826.307	184.270	151.714	160.615	128.863	5.830	-0.100	-0.065	-0.065	94.000	68.000	261.138	177.198	852.472	182.716	168.130	169.240	129.649	10.133	-0.425	0.000	0.343	100.000	68.000	395.793	268.950	846.927	250.609	197.607	225.667	146.580	2.796	0.176	0.063	-0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69.000	70.000	69.000	263.966	190.222	820.078	170.322	155.000	163.667	131.570	8.719	-0.195	-0.197	-0.000	72.000	69.000	276.000	208.219	821.986	177.074	152.400	162.722	129.263	4.560	-0.119	-0.082	0.021	70.000	69.000	175.483	146.538	820.078	167.366	171.344	193.909	153.075	8.579	-0.100	-0.275	-0.133	76.000	69.000	283.889	210.642	826.973	184.247	149.857	159.333	127.917	5.892	0.062	0.000	0.065	95.000	69.000	278.889	170.837	883.587	176.501	156.700	162.950	127.784	10.033	-0.100	0.144	0.234	101.000	69.000	375.897	261.841	834.473	248.950	195.419	238.000	146.722	2.861	0.065	0.080	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70.000	71.000	70.000	265.480	196.733	820.008	169.904	150.455	159.714	126.927	8.722	0.003	-0.000	-0.195	73.000	70.000	287.893	200.176	827.417	177.099	150.040	162.882	122.678	4.736	0.176	0.206	0.082	71.000	70.000	183.321	145.963	820.008	165.669	155.542	167.538	139.216	1.955	-6.624	-6.190	0.087	77.000	70.000	275.115	207.215	827.829	181.611	153.286	167.500	126.178	6.014	0.122	0.195	-0.003	96.000	70.000	261.741	166.253	849.157	176.213	145.619	152.000	128.728	9.838	-0.195	0.000	0.144	102.000	70.000	399.414	274.355	837.556	260.007	200.067	239.143	152.231	2.926	0.065	-0.046	-0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71.000	72.000	71.000	245.100	187.090	821.986	171.773	163.296	184.267	127.087	8.684	-0.038	-0.066	0.065	74.000	71.000	298.042	202.000	827.306	181.864	153.957	159.700	125.601	4.690	-0.046	0.083	0.061	72.000	71.000	177.542	146.365	821.986	167.534	167.833	178.450	153.836	8.327	6.372	6.192	0.050	78.000	71.000	299.037	206.383	829.011	192.331	151.619	162.455	127.233	6.060	0.046	0.065	-0.000	97.000	71.000	278.556	173.535	850.987	175.051	145.895	157.071	123.445	10.152	0.314	0.234	-0.055	103.000	71.000	376.393	277.027	846.555	259.516	191.750	233.333	152.678	2.853	-0.073	-0.013	-0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.000	73.000	72.000	285.233	206.352	827.417	182.054	176.276	192.833	139.000	8.351	-0.333	-0.649	-0.391	75.000	72.000	285.741	218.124	826.307	178.625	148.750	159.214	128.891	4.847	0.157	0.062	-0.062	73.000	72.000	182.429	149.402	827.417	168.599	171.300	186.267	151.415	8.503	0.176	-0.042	-0.183	79.000	72.000	284.000	186.253	826.260	186.488	159.000	169.300	126.459	5.830	-0.230	0.195	0.391	98.000	72.000	283.444	175.730	853.325	173.173	148.389	151.556	125.639	10.217	0.065	0.055	0.000	104.000	72.000	336.935	244.818	851.867	258.595	176.889	200.462	146.441	2.788	-0.065	0.064	0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
